Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
Ohio,US,02/03/2021 5:23,40.81482476,-81.36437305,29356,877,0,28513,"Stark, Ohio, US",7921.080609,2.871644638
Ohio,US,02/03/2021 5:23,41.12464734,-81.53123079,40184,891,0,39227,"Summit, Ohio, US",7427.547952,2.381544893
Ohio,US,02/03/2021 5:23,41.31735028,-80.76109643,14315,453,0,13850,"Trumbull, Ohio, US",7230.747472,3.248340901
Ohio,US,02/03/2021 5:23,40.44214695,-81.47226262,8029,240,0,7793,"Tuscarawas, Ohio, US",8728.407275,2.939344875
Ohio,US,02/03/2021 5:23,,,0,2,0,0,"Unassigned, Ohio, US",,
Ohio,US,02/03/2021 5:23,40.30016061,-83.37239023,5123,46,0,5071,"Union, Ohio, US",8684.817251,1.015030256
Ohio,US,02/03/2021 5:23,40.8554138,-84.591117,2292,63,0,2243,"Van Wert, Ohio, US",8106.100796,2.137870855
Ohio,US,02/03/2021 5:23,39.25208988,-82.4831444,767,13,0,752,"Vinton, Ohio, US",5861.673672,1.955671447
Ohio,US,02/03/2021 5:23,39.42581994,-84.16557457,22381,287,0,22105,"Warren, Ohio, US",9539.986871,1.233188866
Ohio,US,02/03/2021 5:23,39.45690571,-81.49121382,4622,106,0,4535,"Washington, Ohio, US",7714.776919,1.882302034
Ohio,US,02/03/2021 5:23,40.82925852,-81.88844833,7857,210,0,7638,"Wayne, Ohio, US",6790.251491,2.787323406
Ohio,US,02/03/2021 5:23,41.56052014,-84.58429552,3018,73,0,2940,"Williams, Ohio, US",8225.226207,2.584493042
Ohio,US,02/03/2021 5:23,41.36224827,-83.62285108,11506,179,0,11312,"Wood, Ohio, US",8795.492941,1.686076829
Ohio,US,02/03/2021 5:23,40.84339621,-83.30734173,2093,53,0,2040,"Wyandot, Ohio, US",9613.264744,2.532250358
Oklahoma,US,02/03/2021 5:23,35.88494195,-94.65859267,3096,24,0,3072,"Adair, Oklahoma, US",13949.71614,0.775193798
Oklahoma,US,02/03/2021 5:23,36.73090616,-98.32408495,1148,5,0,1143,"Alfalfa, Oklahoma, US",20133.28657,0.43554007
Oklahoma,US,02/03/2021 5:23,34.37366573,-96.03802487,1766,12,0,1754,"Atoka, Oklahoma, US",12836.16805,0.679501699
Oklahoma,US,02/03/2021 5:23,36.7496847,-100.4758872,440,6,0,434,"Beaver, Oklahoma, US",8284.692148,1.363636364
Oklahoma,US,02/03/2021 5:23,35.26862449,-99.68128023,2708,37,0,2671,"Beckham, Oklahoma, US",12388.48987,1.366322009
Oklahoma,US,02/03/2021 5:23,35.87518314,-98.43307003,996,8,0,988,"Blaine, Oklahoma, US",10563.15622,0.803212851
Oklahoma,US,02/03/2021 5:23,33.96472458,-96.25903472,5911,55,0,5856,"Bryan, Oklahoma, US",12315.86624,0.930468618
Oklahoma,US,02/03/2021 5:23,35.17364557,-98.37534464,3811,56,0,3755,"Caddo, Oklahoma, US",13250.12169,1.469430596
Oklahoma,US,02/03/2021 5:23,35.5426055,-97.98465569,15885,95,0,15790,"Canadian, Oklahoma, US",10710.96247,0.598048473
Oklahoma,US,02/03/2021 5:23,34.25103751,-97.28552485,5728,60,0,5668,"Carter, Oklahoma, US",11905.80117,1.047486034
Oklahoma,US,02/03/2021 5:23,35.90692775,-94.99980896,5419,43,0,5376,"Cherokee, Oklahoma, US",11137.14368,0.793504337
Oklahoma,US,02/03/2021 5:23,34.02807439,-95.54771129,1553,14,0,1539,"Choctaw, Oklahoma, US",10584.78735,0.901481005
Oklahoma,US,02/03/2021 5:23,36.74817177,-102.5173885,176,1,0,175,"Cimarron, Oklahoma, US",8235.844642,0.568181818
Oklahoma,US,02/03/2021 5:23,35.20413532,-97.32519562,28727,273,0,28454,"Cleveland, Oklahoma, US",10114.64224,0.950325478
Oklahoma,US,02/03/2021 5:23,34.58840127,-96.29798747,683,14,0,669,"Coal, Oklahoma, US",12429.48135,2.049780381
Oklahoma,US,02/03/2021 5:23,34.65973764,-98.47195055,12053,135,0,11918,"Comanche, Oklahoma, US",9981.863204,1.120053099
Oklahoma,US,02/03/2021 5:23,34.28845626,-98.37053567,651,13,0,638,"Cotton, Oklahoma, US",11489.58701,1.996927803
Oklahoma,US,02/03/2021 5:23,36.76268118,-95.20916602,1892,11,0,1881,"Craig, Oklahoma, US",13378.5886,0.581395349
Oklahoma,US,02/03/2021 5:23,35.90230551,-96.37086028,6538,117,0,6421,"Creek, Oklahoma, US",9141.243254,1.789538085
Oklahoma,US,02/03/2021 5:23,35.63853802,-99.00170785,4003,70,0,3933,"Custer, Oklahoma, US",13802.02048,1.748688484
Oklahoma,US,02/03/2021 5:23,36.40823634,-94.80325046,4372,62,0,4310,"Delaware, Oklahoma, US",10165.31424,1.418115279
Oklahoma,US,02/03/2021 5:23,35.98772922,-99.00730714,534,6,0,528,"Dewey, Oklahoma, US",10918.01268,1.123595506
Oklahoma,US,02/03/2021 5:23,36.2180194,-99.75324573,350,3,0,347,"Ellis, Oklahoma, US",9069.707178,0.857142857
Oklahoma,US,02/03/2021 5:23,36.3791334,-97.78265517,7588,78,0,7510,"Garfield, Oklahoma, US",12427.93501,1.027938851
Oklahoma,US,02/03/2021 5:23,34.70418038,-97.30811132,3469,52,0,3417,"Garvin, Oklahoma, US",12518.49446,1.498991064
Oklahoma,US,02/03/2021 5:23,35.0167709,-97.88339847,5647,76,0,5571,"Grady, Oklahoma, US",10113.90909,1.345847353
Oklahoma,US,02/03/2021 5:23,36.796297,-97.78638765,535,7,0,528,"Grant, Oklahoma, US",12347.10362,1.308411215
Oklahoma,US,02/03/2021 5:23,34.93535801,-99.5605612,532,17,0,515,"Greer, Oklahoma, US",9313.72549,3.195488722
Oklahoma,US,02/03/2021 5:23,34.7440135,-99.84741652,290,3,0,287,"Harmon, Oklahoma, US",10931.02149,1.034482759
Oklahoma,US,02/03/2021 5:23,36.78836519,-99.6679804,408,4,0,404,"Harper, Oklahoma, US",11062.90672,0.980392157
Oklahoma,US,02/03/2021 5:23,35.222576,-95.11513306,1214,10,0,1204,"Haskell, Oklahoma, US",9614.318524,0.823723229
Oklahoma,US,02/03/2021 5:23,35.04912569,-96.24921145,1159,17,0,1142,"Hughes, Oklahoma, US",8728.066873,1.466781708
Oklahoma,US,02/03/2021 5:23,34.58781741,-99.41138784,2918,44,0,2874,"Jackson, Oklahoma, US",11895.63799,1.507882111
Oklahoma,US,02/03/2021 5:23,34.11130184,-97.83182974,672,11,0,661,"Jefferson, Oklahoma, US",11196.26791,1.636904762
Oklahoma,US,02/03/2021 5:23,34.31440473,-96.66011537,1329,20,0,1309,"Johnston, Oklahoma, US",11989.17456,1.504890895
Oklahoma,US,02/03/2021 5:23,36.81799745,-97.14421435,5084,80,0,5004,"Kay, Oklahoma, US",11677.15559,1.573564123
Oklahoma,US,02/03/2021 5:23,35.94530008,-97.94193268,1987,24,0,1963,"Kingfisher, Oklahoma, US",12603.86933,1.207851032
Oklahoma,US,02/03/2021 5:23,34.91671958,-98.97720696,789,16,0,773,"Kiowa, Oklahoma, US",9060.6339,2.027883397
Oklahoma,US,02/03/2021 5:23,34.87844729,-95.25215049,801,9,0,792,"Latimer, Oklahoma, US",7951.950759,1.123595506
Oklahoma,US,02/03/2021 5:23,34.89851864,-94.70392124,5324,44,0,5280,"Le Flore, Oklahoma, US",10679.39743,0.826446281
Oklahoma,US,02/03/2021 5:23,35.70270942,-96.8812462,3036,54,0,2982,"Lincoln, Oklahoma, US",8704.87714,1.778656126
Oklahoma,US,02/03/2021 5:23,35.91899576,-97.44352845,3973,28,0,3945,"Logan, Oklahoma, US",8275.186936,0.70475711
Oklahoma,US,02/03/2021 5:23,33.95273467,-97.23906784,1425,11,0,1414,"Love, Oklahoma, US",13898.37121,0.771929825
Oklahoma,US,02/03/2021 5:23,36.31149996,-98.53467076,938,11,0,927,"Major, Oklahoma, US",12295.18941,1.172707889
Oklahoma,US,02/03/2021 5:23,34.02311222,-96.76855464,1862,12,0,1850,"Marshall, Oklahoma, US",10997.57841,0.644468314
Oklahoma,US,02/03/2021 5:23,36.30179091,-95.23175116,4005,38,0,3967,"Mayes, Oklahoma, US",9744.525547,0.948813983
Oklahoma,US,02/03/2021 5:23,35.01123903,-97.44572302,5039,48,0,4991,"McClain, Oklahoma, US",12449.96788,0.952569954
Oklahoma,US,02/03/2021 5:23,34.11664328,-94.77222373,3796,64,0,3732,"McCurtain, Oklahoma, US",11561.89084,1.685985248
Oklahoma,US,02/03/2021 5:23,35.37235506,-95.66599306,1925,34,0,1891,"McIntosh, Oklahoma, US",9823.433354,1.766233766
Oklahoma,US,02/03/2021 5:23,34.48116015,-97.06826283,1918,22,0,1896,"Murray, Oklahoma, US",13628.93484,1.147028154
Oklahoma,US,02/03/2021 5:23,35.61318461,-95.37802952,9094,104,0,8990,"Muskogee, Oklahoma, US",13374.11945,1.143611172
Oklahoma,US,02/03/2021 5:23,36.38953329,-97.22928674,1347,13,0,1334,"Noble, Oklahoma, US",12101.3386,0.965107647
Oklahoma,US,02/03/2021 5:23,36.79843529,-95.61902331,1099,16,0,1083,"Nowata, Oklahoma, US",10907.10599,1.455868972
Oklahoma,US,02/03/2021 5:23,35.46485198,-96.32639984,1744,20,0,1724,"Okfuskee, Oklahoma, US",14541.81606,1.146788991
Oklahoma,US,02/03/2021 5:23,35.55140095,-97.40716948,80858,753,0,80105,"Oklahoma, Oklahoma, US",10139.77332,0.931262213
Oklahoma,US,02/03/2021 5:23,35.64661916,-95.96432828,3624,47,0,3577,"Okmulgee, Oklahoma, US",9421.55206,1.296909492
Oklahoma,US,02/03/2021 5:23,36.62888819,-96.39635704,4489,50,0,4439,"Osage, Oklahoma, US",9558.588676,1.113833816
Oklahoma,US,02/03/2021 5:23,36.83532655,-94.81011909,3624,45,0,3579,"Ottawa, Oklahoma, US",11642.62537,1.241721854
Oklahoma,US,02/03/2021 5:23,,,0,0,0,0,"Out of OK, Oklahoma, US",,
Oklahoma,US,02/03/2021 5:23,36.31743373,-96.7033176,1704,32,0,1672,"Pawnee, Oklahoma, US",10405.47142,1.877934272
Oklahoma,US,02/03/2021 5:23,36.07695283,-96.97584944,8360,47,0,8313,"Payne, Oklahoma, US",10222.04832,0.562200957
Oklahoma,US,02/03/2021 5:23,34.92065823,-95.7513432,4415,36,0,4379,"Pittsburg, Oklahoma, US",10113.62074,0.815402039
Oklahoma,US,02/03/2021 5:23,34.72959848,-96.68337199,4935,48,0,4887,"Pontotoc, Oklahoma, US",12890.50256,0.972644377
Oklahoma,US,02/03/2021 5:23,35.20614018,-96.94923008,7888,78,0,7810,"Pottawatomie, Oklahoma, US",10866.21115,0.988843813
Oklahoma,US,02/03/2021 5:23,34.41635232,-95.37603505,984,14,0,970,"Pushmataha, Oklahoma, US",8868.060562,1.422764228
Oklahoma,US,02/03/2021 5:23,35.68711719,-99.69666167,382,7,0,375,"Roger Mills, Oklahoma, US",10661.45688,1.832460733
Oklahoma,US,02/03/2021 5:23,36.37004357,-95.60406759,9897,119,0,9778,"Rogers, Oklahoma, US",10704.20403,1.202384561
Oklahoma,US,02/03/2021 5:23,35.16478725,-96.61686741,2752,39,0,2713,"Seminole, Oklahoma, US",11344.71102,1.417151163
Oklahoma,US,02/03/2021 5:23,35.49447108,-94.75463785,3915,31,0,3884,"Sequoyah, Oklahoma, US",9418.07597,0.791826309
Oklahoma,US,02/03/2021 5:23,34.48556989,-97.85141892,4677,67,0,4610,"Stephens, Oklahoma, US",10840.69258,1.432542228
Oklahoma,US,02/03/2021 5:23,36.74777635,-101.4889765,3448,24,0,3424,"Texas, Oklahoma, US",17254.66647,0.696055684
Oklahoma,US,02/03/2021 5:23,34.37288446,-98.92426619,749,14,0,735,"Tillman, Oklahoma, US",10331.03448,1.869158879
Oklahoma,US,02/03/2021 5:23,36.11939621,-95.94013939,70999,710,0,70289,"Tulsa, Oklahoma, US",10896.90462,1.000014085
Oklahoma,US,02/03/2021 5:23,,,1060,0,0,2,"Unassigned, Oklahoma, US",,0
Oklahoma,US,02/03/2021 5:23,35.96024096,-95.51911308,7702,83,0,7619,"Wagoner, Oklahoma, US",9474.836694,1.077642171
Oklahoma,US,02/03/2021 5:23,36.71380786,-95.90514104,4772,89,0,4683,"Washington, Oklahoma, US",9261.16405,1.865046102
Oklahoma,US,02/03/2021 5:23,35.29071824,-98.99180434,1054,9,0,1045,"Washita, Oklahoma, US",9655.551484,0.853889943
Oklahoma,US,02/03/2021 5:23,36.76705782,-98.86573064,1185,11,0,1174,"Woods, Oklahoma, US",13476.62914,0.928270042
Oklahoma,US,02/03/2021 5:23,36.42316318,-99.26283045,3086,18,0,3068,"Woodward, Oklahoma, US",15268.91297,0.583279326
Oregon,US,02/03/2021 5:23,44.70915557,-117.6749883,659,7,0,652,"Baker, Oregon, US",4087.075167,1.062215478
Oregon,US,02/03/2021 5:23,44.49167306,-123.4316987,2344,16,0,2328,"Benton, Oregon, US",2518.994551,0.682593857
Oregon,US,02/03/2021 5:23,45.18787398,-122.2179634,13399,175,0,13224,"Clackamas, Oregon, US",3204.068993,1.306067617
Oregon,US,02/03/2021 5:23,45.99712889,-123.660711,775,6,0,769,"Clatsop, Oregon, US",1926.710422,0.774193548
Oregon,US,02/03/2021 5:23,45.94464254,-123.0890898,1270,21,0,1249,"Columbia, Oregon, US",2425.793636,1.653543307
Oregon,US,02/03/2021 5:23,43.17406868,-124.0594514,1497,19,0,1478,"Coos, Oregon, US",2321.398111,1.269205077
Oregon,US,02/03/2021 5:23,44.14230227,-120.356297,775,18,0,757,"Crook, Oregon, US",3175.7089,2.322580645
Oregon,US,02/03/2021 5:23,42.45911325,-124.157282,429,6,0,423,"Curry, Oregon, US",1871.31952,1.398601399
Oregon,US,02/03/2021 5:23,43.91570171,-121.2289121,5956,59,0,5897,"Deschutes, Oregon, US",3012.767335,0.990597717
Oregon,US,02/03/2021 5:23,43.27941273,-123.167291,2485,54,0,2431,"Douglas, Oregon, US",2239.142188,2.173038229
Oregon,US,02/03/2021 5:23,45.37160076,-120.2048869,53,1,0,52,"Gilliam, Oregon, US",2771.966527,1.886792453
Oregon,US,02/03/2021 5:23,44.49024544,-119.0068631,223,1,0,222,"Grant, Oregon, US",3097.652452,0.448430493
Oregon,US,02/03/2021 5:23,43.06422669,-118.9666306,273,6,0,267,"Harney, Oregon, US",3692.682267,2.197802198
Oregon,US,02/03/2021 5:23,45.51872811,-121.6552036,1069,29,0,1040,"Hood River, Oregon, US",4571.892909,2.712815716
Oregon,US,02/03/2021 5:23,42.43201126,-122.7289309,8407,112,0,8295,"Jackson, Oregon, US",3805.03657,1.332223147
Oregon,US,02/03/2021 5:23,44.62806839,-121.17832,1960,28,0,1932,"Jefferson, Oregon, US",7948.738746,1.428571429
Oregon,US,02/03/2021 5:23,42.3665549,-123.5561938,2344,52,0,2292,"Josephine, Oregon, US",2679.255204,2.218430034
Oregon,US,02/03/2021 5:23,42.68762984,-121.6496461,2791,55,0,2736,"Klamath, Oregon, US",4090.096427,1.97061985
Oregon,US,02/03/2021 5:23,42.79246693,-120.3850163,376,6,0,370,"Lake, Oregon, US",4778.243741,1.595744681
Oregon,US,02/03/2021 5:23,43.93727035,-122.847753,10287,127,0,10160,"Lane, Oregon, US",2692.459699,1.234567901
Oregon,US,02/03/2021 5:23,44.64252874,-123.869912,1133,20,0,1113,"Lincoln, Oregon, US",2267.72347,1.765225066
Oregon,US,02/03/2021 5:23,44.48899494,-122.5373154,3591,56,0,3535,"Linn, Oregon, US",2767.651388,1.559454191
Oregon,US,02/03/2021 5:23,43.1937027,-117.6227395,3351,58,0,3293,"Malheur, Oregon, US",10961.36862,1.730826619
Oregon,US,02/03/2021 5:23,44.90287942,-122.5815117,18486,285,0,18201,"Marion, Oregon, US",5314.84857,1.541707238
Oregon,US,02/03/2021 5:23,45.41846568,-119.584546,1049,14,0,1035,"Morrow, Oregon, US",9040.765319,1.334604385
Oregon,US,02/03/2021 5:23,45.54747959,-122.4169351,31892,529,0,31363,"Multnomah, Oregon, US",3923.454983,1.658723191
Oregon,US,02/03/2021 5:23,44.90322804,-123.4128888,3069,42,0,3027,"Polk, Oregon, US",3565.081025,1.368523949
Oregon,US,02/03/2021 5:23,45.41501554,-120.6827834,53,0,0,53,"Sherman, Oregon, US",2977.52809,0
Oregon,US,02/03/2021 5:23,45.46248721,-123.712066,414,2,0,412,"Tillamook, Oregon, US",1531.291611,0.483091787
Oregon,US,02/03/2021 5:23,45.59073056,-118.7353826,7660,82,0,7578,"Umatilla, Oregon, US",9826.812059,1.070496084
Oregon,US,02/03/2021 5:23,,,0,0,0,0,"Unassigned, Oregon, US",,
Oregon,US,02/03/2021 5:23,45.30915495,-118.0068979,1284,19,0,1265,"Union, Oregon, US",4784.795975,1.479750779
Oregon,US,02/03/2021 5:23,45.57894064,-117.183538,142,4,0,138,"Wallowa, Oregon, US",1970.033296,2.816901408
Oregon,US,02/03/2021 5:23,45.16292781,-121.1670954,1221,26,0,1195,"Wasco, Oregon, US",4576.118732,2.129402129
Oregon,US,02/03/2021 5:23,45.55972701,-123.0955257,21265,212,0,21053,"Washington, Oregon, US",3534.787697,0.996943334
Oregon,US,02/03/2021 5:23,44.72698162,-120.0281427,22,1,0,21,"Wheeler, Oregon, US",1651.651652,4.545454545
Oregon,US,02/03/2021 5:23,45.23330449,-123.3086963,3783,64,0,3719,"Yamhill, Oregon, US",3532.212885,1.691779011
Pennsylvania,US,02/03/2021 5:23,39.87140411,-77.21610347,7284,150,0,7134,"Adams, Pennsylvania, US",7071.226786,2.059308072
Pennsylvania,US,02/03/2021 5:23,40.46809875,-79.98167747,76853,1720,0,75133,"Allegheny, Pennsylvania, US",6319.914148,2.238038853
Pennsylvania,US,02/03/2021 5:23,40.81665618,-79.46290811,4909,116,0,4793,"Armstrong, Pennsylvania, US",7583.223913,2.363006722
Pennsylvania,US,02/03/2021 5:23,40.6825484,-80.34921611,12266,349,0,11917,"Beaver, Pennsylvania, US",7482.507671,2.84526333
Pennsylvania,US,02/03/2021 5:23,40.00522157,-78.48998442,3807,129,0,3678,"Bedford, Pennsylvania, US",7949.799532,3.388494878
Pennsylvania,US,02/03/2021 5:23,40.41570541,-75.92457766,35699,900,0,34799,"Berks, Pennsylvania, US",8476.270526,2.521079022
Pennsylvania,US,02/03/2021 5:23,40.47961444,-78.34917412,10615,298,0,10317,"Blair, Pennsylvania, US",8713.032201,2.807348092
Pennsylvania,US,02/03/2021 5:23,41.78869215,-76.51570822,4395,78,0,4317,"Bradford, Pennsylvania, US",7285.778227,1.774744027
Pennsylvania,US,02/03/2021 5:23,40.33682119,-75.10836643,45176,1132,0,44044,"Bucks, Pennsylvania, US",7190.539099,2.505755268
Pennsylvania,US,02/03/2021 5:23,40.91152759,-79.91351055,13939,369,0,13570,"Butler, Pennsylvania, US",7420.163639,2.647248727
Pennsylvania,US,02/03/2021 5:23,40.49527404,-78.71377428,11689,394,0,11295,"Cambria, Pennsylvania, US",8978.278235,3.370690393
Pennsylvania,US,02/03/2021 5:23,41.43625568,-78.20376845,261,7,0,254,"Cameron, Pennsylvania, US",5869.125253,2.681992337
Pennsylvania,US,02/03/2021 5:23,40.91545395,-75.7068525,4885,151,0,4734,"Carbon, Pennsylvania, US",7611.16824,3.091095189
Pennsylvania,US,02/03/2021 5:23,40.92058903,-77.82200624,12944,209,0,12735,"Centre, Pennsylvania, US",7971.179604,1.614647713
Pennsylvania,US,02/03/2021 5:23,39.97291773,-75.74768357,30682,734,0,27494,"Chester, Pennsylvania, US",5371.731598,2.507003298
Pennsylvania,US,02/03/2021 5:23,41.19265812,-79.42413524,2695,83,0,2612,"Clarion, Pennsylvania, US",7011.29091,3.079777365
Pennsylvania,US,02/03/2021 5:23,41.00110782,-78.47592663,6284,114,0,6170,"Clearfield, Pennsylvania, US",7928.837297,1.814131127
Pennsylvania,US,02/03/2021 5:23,41.23255967,-77.63785995,2803,55,0,2748,"Clinton, Pennsylvania, US",7255.64299,1.962183375
Pennsylvania,US,02/03/2021 5:23,41.04821986,-76.40565017,4611,123,0,4488,"Columbia, Pennsylvania, US",7097.77723,2.667534157
Pennsylvania,US,02/03/2021 5:23,41.68447709,-80.10760592,6374,136,0,6238,"Crawford, Pennsylvania, US",7531.697172,2.133668026
Pennsylvania,US,02/03/2021 5:23,40.1625372,-77.26130755,16538,482,0,16056,"Cumberland, Pennsylvania, US",6527.213167,2.91449994
Pennsylvania,US,02/03/2021 5:23,40.41377078,-76.77993242,20585,493,0,20092,"Dauphin, Pennsylvania, US",7396.720793,2.394947778
Pennsylvania,US,02/03/2021 5:23,39.91680171,-75.40243663,41033,1237,0,39796,"Delaware, Pennsylvania, US",7240.091258,3.014646748
Pennsylvania,US,02/03/2021 5:23,41.42822061,-78.64524744,2332,35,0,2297,"Elk, Pennsylvania, US",7796.723504,1.500857633
Pennsylvania,US,02/03/2021 5:23,41.99253829,-80.03301954,17350,378,0,16972,"Erie, Pennsylvania, US",6432.405979,2.178674352
Pennsylvania,US,02/03/2021 5:23,39.92041012,-79.64291195,10478,266,0,10212,"Fayette, Pennsylvania, US",8105.264786,2.538652415
Pennsylvania,US,02/03/2021 5:23,41.51095103,-79.23229292,1380,21,0,1359,"Forest, Pennsylvania, US",19042.36236,1.52173913
Pennsylvania,US,02/03/2021 5:23,39.92956518,-77.72157791,12520,324,0,12196,"Franklin, Pennsylvania, US",8076.012566,2.587859425
Pennsylvania,US,02/03/2021 5:23,39.92913544,-78.11163677,1131,14,0,1117,"Fulton, Pennsylvania, US",7783.895389,1.237842617
Pennsylvania,US,02/03/2021 5:23,39.85746531,-80.22357106,2674,33,0,2641,"Greene, Pennsylvania, US",7380.012696,1.234106208
Pennsylvania,US,02/03/2021 5:23,40.42162652,-77.97673273,4208,124,0,4084,"Huntingdon, Pennsylvania, US",9321.283005,2.946768061
Pennsylvania,US,02/03/2021 5:23,40.65241041,-79.08963285,5094,159,0,4935,"Indiana, Pennsylvania, US",6059.020137,3.121319199
Pennsylvania,US,02/03/2021 5:23,41.12913106,-78.9986361,2786,90,0,2696,"Jefferson, Pennsylvania, US",6415.659182,3.230437904
Pennsylvania,US,02/03/2021 5:23,40.53358749,-77.3997513,1819,80,0,1739,"Juniata, Pennsylvania, US",7345.636635,4.398020891
Pennsylvania,US,02/03/2021 5:23,41.43564672,-75.60379201,13964,419,0,13545,"Lackawanna, Pennsylvania, US",6659.862453,3.000572902
Pennsylvania,US,02/03/2021 5:23,40.03904563,-76.24770128,43705,1033,0,42672,"Lancaster, Pennsylvania, US",8008.627072,2.363573962
Pennsylvania,US,02/03/2021 5:23,40.99206278,-80.33393706,6038,183,0,5855,"Lawrence, Pennsylvania, US",7060.997287,3.030804902
Pennsylvania,US,02/03/2021 5:23,40.36680311,-76.45651841,12841,259,0,12582,"Lebanon, Pennsylvania, US",9056.159331,2.016976871
Pennsylvania,US,02/03/2021 5:23,40.6154815,-75.59435245,30811,761,0,30050,"Lehigh, Pennsylvania, US",8342.674876,2.469897115
Pennsylvania,US,02/03/2021 5:23,41.17823008,-75.98447579,24928,730,0,24198,"Luzerne, Pennsylvania, US",7853.391595,2.92843389
Pennsylvania,US,02/03/2021 5:23,41.34310539,-77.06629984,9315,246,0,9069,"Lycoming, Pennsylvania, US",8221.608311,2.640901771
Pennsylvania,US,02/03/2021 5:23,41.80938602,-78.56478358,3043,62,0,2981,"McKean, Pennsylvania, US",7490.461538,2.03746303
Pennsylvania,US,02/03/2021 5:23,41.30248872,-80.25816981,8050,240,0,7810,"Mercer, Pennsylvania, US",7356.704197,2.98136646
Pennsylvania,US,02/03/2021 5:23,40.61116939,-77.61070738,4586,167,0,4419,"Mifflin, Pennsylvania, US",9939.745979,3.641517662
Pennsylvania,US,02/03/2021 5:23,41.05934058,-75.34031025,9679,266,0,9413,"Monroe, Pennsylvania, US",5684.467701,2.748217791
Pennsylvania,US,02/03/2021 5:23,40.21053671,-75.36652296,54030,1548,0,52482,"Montgomery, Pennsylvania, US",6502.470168,2.865074958
Pennsylvania,US,02/03/2021 5:23,41.03023987,-76.66345939,1779,60,0,1719,"Montour, Pennsylvania, US",9758.639605,3.372681282
Pennsylvania,US,02/03/2021 5:23,40.75182733,-75.30471829,26855,644,0,26211,"Northampton, Pennsylvania, US",8796.698167,2.398063675
Pennsylvania,US,02/03/2021 5:23,40.84785433,-76.70798222,7979,324,0,7655,"Northumberland, Pennsylvania, US",8783.285449,4.06065923
Pennsylvania,US,02/03/2021 5:23,40.40206612,-77.26297447,2896,84,0,2812,"Perry, Pennsylvania, US",6258.644537,2.900552486
Pennsylvania,US,02/03/2021 5:23,40.00338507,-75.1379271,118594,3116,0,115478,"Philadelphia, Pennsylvania, US",7486.692457,2.627451642
Pennsylvania,US,02/03/2021 5:23,41.33155042,-75.03208106,2527,48,0,2479,"Pike, Pennsylvania, US",4527.943522,1.899485556
Pennsylvania,US,02/03/2021 5:23,41.74471626,-77.89559864,937,21,0,916,"Potter, Pennsylvania, US",5669.853564,2.241195304
Pennsylvania,US,02/03/2021 5:23,40.70497338,-76.2150785,12042,368,0,11674,"Schuylkill, Pennsylvania, US",8518.735984,3.055970769
Pennsylvania,US,02/03/2021 5:23,40.77129231,-77.06840691,3031,80,0,2951,"Snyder, Pennsylvania, US",7507.678589,2.63939294
Pennsylvania,US,02/03/2021 5:23,39.97172723,-79.02699593,6688,185,0,6503,"Somerset, Pennsylvania, US",9105.885877,2.766148325
Pennsylvania,US,02/03/2021 5:23,41.44634738,-76.51246591,309,16,0,293,"Sullivan, Pennsylvania, US",5093.96637,5.177993528
Pennsylvania,US,02/03/2021 5:23,41.82147784,-75.80071959,1702,53,0,1649,"Susquehanna, Pennsylvania, US",4220.392779,3.113983549
Pennsylvania,US,02/03/2021 5:23,41.77255149,-77.25433032,2441,94,0,2347,"Tioga, Pennsylvania, US",6013.648346,3.850880787
Pennsylvania,US,02/03/2021 5:23,,,0,0,0,0,"Unassigned, Pennsylvania, US",,
Pennsylvania,US,02/03/2021 5:23,40.96188846,-77.05996014,5264,81,0,5183,"Union, Pennsylvania, US",11717.82828,1.538753799
Pennsylvania,US,02/03/2021 5:23,41.40323442,-79.75845449,3359,83,0,3276,"Venango, Pennsylvania, US",6629.430804,2.470973504
Pennsylvania,US,02/03/2021 5:23,41.81304978,-79.26969577,2166,98,0,2068,"Warren, Pennsylvania, US",5526.779107,4.524469067
Pennsylvania,US,02/03/2021 5:23,40.19208869,-80.24582867,13727,258,0,13469,"Washington, Pennsylvania, US",6635.728615,1.87950754
Pennsylvania,US,02/03/2021 5:23,41.64938475,-75.29956506,3056,66,0,2990,"Wayne, Pennsylvania, US",5950.039914,2.159685864
Pennsylvania,US,02/03/2021 5:23,40.3137798,-79.46615476,26817,672,0,26145,"Westmoreland, Pennsylvania, US",7686.178522,2.50587314
Pennsylvania,US,02/03/2021 5:23,41.51955538,-76.01074915,1167,41,0,1126,"Wyoming, Pennsylvania, US",4355.452713,3.513281919
Pennsylvania,US,02/03/2021 5:23,39.9210089,-76.73040131,35878,722,0,35156,"York, Pennsylvania, US",7989.613814,2.012375272
Puerto Rico,US,02/03/2021 5:23,18.180117,-66.754367,377,0,0,377,"Adjuntas, Puerto Rico, US",2171.283764,0
Puerto Rico,US,02/03/2021 5:23,18.360255,-67.175131,987,0,0,987,"Aguada, Puerto Rico, US",2689.813048,0
Puerto Rico,US,02/03/2021 5:23,18.459681,-67.120815,1135,0,0,1135,"Aguadilla, Puerto Rico, US",2258.032428,0
Puerto Rico,US,02/03/2021 5:23,18.251619,-66.126806,848,0,0,848,"Aguas Buenas, Puerto Rico, US",3417.425647,0
