Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
Colorado,US,02/04/2021 4:20,38.86246243,-107.8631342,2544,61,,,"Delta, Colorado, US",8163.78923,2.397798742
Colorado,US,02/04/2021 4:20,39.76018276,-104.8725695,64542,783,,,"Denver, Colorado, US",8875.278289,1.213163521
Colorado,US,02/04/2021 4:20,37.75208676,-108.5211585,67,0,,,"Dolores, Colorado, US",3260.340633,0
Colorado,US,02/04/2021 4:20,39.33133796,-104.930001,23895,230,,,"Douglas, Colorado, US",6804.706767,0.962544465
Colorado,US,02/04/2021 4:20,39.62754308,-106.6933637,5756,22,,,"Eagle, Colorado, US",10441.34453,0.382209868
Colorado,US,02/04/2021 4:20,38.83240149,-104.5251411,56922,761,,,"El Paso, Colorado, US",7901.410738,1.336917185
Colorado,US,02/04/2021 4:20,39.28656773,-104.1358721,1427,12,,,"Elbert, Colorado, US",5338.770624,0.840925018
Colorado,US,02/04/2021 4:20,38.47362326,-105.4399667,5651,53,,,"Fremont, Colorado, US",11812.53789,0.9378871
Colorado,US,02/04/2021 4:20,39.59921777,-107.902708,5439,38,,,"Garfield, Colorado, US",9055.793277,0.698657842
Colorado,US,02/04/2021 4:20,39.85646523,-105.5252597,188,3,,,"Gilpin, Colorado, US",3011.372737,1.595744681
Colorado,US,02/04/2021 4:20,40.10603347,-106.1178042,1338,6,,,"Grand, Colorado, US",8503.876954,0.448430493
Colorado,US,02/04/2021 4:20,38.66611652,-107.0320729,1258,6,,,"Gunnison, Colorado, US",7204.214867,0.476947536
Colorado,US,02/04/2021 4:20,37.82247444,-107.3004345,16,0,,,"Hinsdale, Colorado, US",1951.219512,0
Colorado,US,02/04/2021 4:20,37.68473101,-104.9612585,335,16,,,"Huerfano, Colorado, US",4857.184283,4.776119403
Colorado,US,02/04/2021 4:20,40.6659387,-106.3408905,52,0,,,"Jackson, Colorado, US",3735.632184,0
Colorado,US,02/04/2021 4:20,39.58635604,-105.2517692,40529,733,,,"Jefferson, Colorado, US",6953.220297,1.80858151
Colorado,US,02/04/2021 4:20,38.43260896,-102.7392145,92,3,,,"Kiowa, Colorado, US",6543.385491,3.260869565
Colorado,US,02/04/2021 4:20,39.30497777,-102.6022199,587,11,,,"Kit Carson, Colorado, US",8271.100465,1.873935264
Colorado,US,02/04/2021 4:20,37.28632032,-107.8429014,3347,37,,,"La Plata, Colorado, US",5953.291475,1.105467583
Colorado,US,02/04/2021 4:20,39.20278823,-106.3555697,699,0,,,"Lake, Colorado, US",8600.959764,0
Colorado,US,02/04/2021 4:20,40.66671597,-105.4625784,22407,228,,,"Larimer, Colorado, US",6278.246787,1.017539162
Colorado,US,02/04/2021 4:20,37.3153406,-104.0376458,1041,11,,,"Las Animas, Colorado, US",7176.340824,1.056676273
Colorado,US,02/04/2021 4:20,38.98749519,-103.5136649,1005,4,,,"Lincoln, Colorado, US",17628.48623,0.39800995
Colorado,US,02/04/2021 4:20,40.7249637,-103.110817,3835,65,,,"Logan, Colorado, US",17113.65969,1.694915254
Colorado,US,02/04/2021 4:20,39.01787888,-108.469799,13724,209,,,"Mesa, Colorado, US",8899.552558,1.522879627
Colorado,US,02/04/2021 4:20,37.66954283,-106.9281698,86,1,,,"Mineral, Colorado, US",11183.35501,1.162790698
Colorado,US,02/04/2021 4:20,40.61810999,-108.2070876,700,22,,,"Moffat, Colorado, US",5269.893849,3.142857143
Colorado,US,02/04/2021 4:20,37.33859579,-108.5958857,1803,23,,,"Montezuma, Colorado, US",6886.1475,1.275651692
Colorado,US,02/04/2021 4:20,38.40214114,-108.2639022,3330,57,,,"Montrose, Colorado, US",7788.016278,1.711711712
Colorado,US,02/04/2021 4:20,40.2627981,-103.8093302,2540,92,,,"Morgan, Colorado, US",8738.131278,3.622047244
Colorado,US,02/04/2021 4:20,37.9014485,-103.7173385,1886,63,,,"Otero, Colorado, US",10318.41558,3.340402969
Colorado,US,02/04/2021 4:20,38.14717457,-107.7675136,275,3,,,"Ouray, Colorado, US",5553.311793,1.090909091
Colorado,US,02/04/2021 4:20,,,0,0,,,"Out of CO, Colorado, US",,
Colorado,US,02/04/2021 4:20,39.120926,-105.7182065,610,5,,,"Park, Colorado, US",3236.932873,0.819672131
Colorado,US,02/04/2021 4:20,40.59414277,-102.3577703,352,13,,,"Phillips, Colorado, US",8253.223916,3.693181818
Colorado,US,02/04/2021 4:20,39.21720112,-106.9310027,2456,4,,,"Pitkin, Colorado, US",13823.38042,0.16286645
Colorado,US,02/04/2021 4:20,37.95544985,-102.3926052,1169,21,,,"Prowers, Colorado, US",9604.009201,1.796407186
Colorado,US,02/04/2021 4:20,38.17359144,-104.5127437,15876,365,,,"Pueblo, Colorado, US",9426.210041,2.299067775
Colorado,US,02/04/2021 4:20,39.97913541,-108.2179009,526,4,,,"Rio Blanco, Colorado, US",8317.520557,0.760456274
Colorado,US,02/04/2021 4:20,37.5836865,-106.3847838,758,13,,,"Rio Grande, Colorado, US",6727.611609,1.715039578
Colorado,US,02/04/2021 4:20,40.48596505,-106.9905548,2076,19,,,"Routt, Colorado, US",8097.355488,0.91522158
Colorado,US,02/04/2021 4:20,38.08054629,-106.282466,334,4,,,"Saguache, Colorado, US",4894.490035,1.19760479
Colorado,US,02/04/2021 4:20,37.76248981,-107.6763289,45,0,,,"San Juan, Colorado, US",6181.318681,0
Colorado,US,02/04/2021 4:20,38.00450883,-108.4020725,849,0,,,"San Miguel, Colorado, US",10380.24208,0
Colorado,US,02/04/2021 4:20,40.87595412,-102.3519227,201,2,,,"Sedgwick, Colorado, US",8941.281139,0.995024876
Colorado,US,02/04/2021 4:20,39.63803232,-106.1150762,3405,7,,,"Summit, Colorado, US",10979.97485,0.205580029
Colorado,US,02/04/2021 4:20,38.88133511,-105.1614893,1425,14,,,"Teller, Colorado, US",5612.887979,0.98245614
Colorado,US,02/04/2021 4:20,,,57,0,,,"Unassigned, Colorado, US",,0
Colorado,US,02/04/2021 4:20,39.97015535,-103.202587,436,12,,,"Washington, Colorado, US",8883.455583,2.752293578
Colorado,US,02/04/2021 4:20,40.55499405,-104.3929621,27578,326,,,"Weld, Colorado, US",8498.822775,1.182101675
Colorado,US,02/04/2021 4:20,40.00346839,-102.4258673,843,17,,,"Yuma, Colorado, US",8414.013375,2.016607355
Connecticut,US,02/04/2021 4:20,41.26809896,-73.3881171,90096,2115,,,"Fairfield, Connecticut, US",9550.82622,2.347496004
Connecticut,US,02/04/2021 4:20,41.80283011,-72.73103891,76038,2347,,,"Hartford, Connecticut, US",8527.116135,3.086614587
Connecticut,US,02/04/2021 4:20,41.7937534,-73.2451475,12995,283,,,"Litchfield, Connecticut, US",7206.113135,2.177760677
Connecticut,US,02/04/2021 4:20,41.45949668,-72.53714864,11611,354,,,"Middlesex, Connecticut, US",7148.046,3.048833003
Connecticut,US,02/04/2021 4:20,41.4080325,-72.93620426,81318,2001,,,"New Haven, Connecticut, US",9513.581053,2.460709806
Connecticut,US,02/04/2021 4:20,41.48896435,-72.10430976,20759,424,,,"New London, Connecticut, US",7827.500132,2.042487596
Connecticut,US,02/04/2021 4:20,41.85853803,-72.3308481,8653,177,,,"Tolland, Connecticut, US",5741.071251,2.045533341
Connecticut,US,02/04/2021 4:20,,,1099,11,,,"Unassigned, Connecticut, US",,1.000909918
Connecticut,US,02/04/2021 4:20,41.82972709,-71.98182316,9899,188,,,"Windham, Connecticut, US",8476.477539,1.899181736
Delaware,US,02/04/2021 4:20,39.08646628,-75.56884914,15595,323,,,"Kent, Delaware, US",8626.221057,2.071176659
Delaware,US,02/04/2021 4:20,39.57992638,-75.64054974,55599,778,,,"New Castle, Delaware, US",9950.550601,1.399305743
Delaware,US,02/04/2021 4:20,38.66143781,-75.39031349,23788,458,,,"Sussex, Delaware, US",10156.04654,1.925340508
Delaware,US,02/04/2021 4:20,,,206,0,,,"Unassigned, Delaware, US",,0
Diamond Princess,US,04/08/2020 2:27,,,49,0,,,"Diamond Princess, US",,0
District of Columbia,US,02/04/2021 4:20,38.90417773,-77.01655992,44656,1066,,,"District of Columbia, District of Columbia ,US",6327.46203,2.387137227
Florida,US,02/04/2021 4:20,29.67866525,-82.35928158,23440,259,,,"Alachua, Florida, US",8712.361964,1.104948805
Florida,US,02/04/2021 4:20,30.33060121,-82.28467476,3364,60,,,"Baker, Florida, US",11516.6039,1.783590963
Florida,US,02/04/2021 4:20,30.26548745,-85.62122584,19412,375,,,"Bay, Florida, US",11111.30191,1.931794766
Florida,US,02/04/2021 4:20,29.95079741,-82.16611613,2923,54,,,"Bradford, Florida, US",10364.88068,1.847417037
Florida,US,02/04/2021 4:20,28.29409504,-80.73091022,37326,809,,,"Brevard, Florida, US",6200.929658,2.167390023
Florida,US,02/04/2021 4:20,26.15184651,-80.48725556,215488,2666,,,"Broward, Florida, US",11034.94611,1.237191862
Florida,US,02/04/2021 4:20,30.40666734,-85.19394153,1660,42,,,"Calhoun, Florida, US",11768.87629,2.530120482
Florida,US,02/04/2021 4:20,26.90131002,-81.92949121,11605,392,,,"Charlotte, Florida, US",6143.136944,3.377854373
Florida,US,02/04/2021 4:20,28.84804315,-82.47614748,10335,429,,,"Citrus, Florida, US",6905.791243,4.150943396
Florida,US,02/04/2021 4:20,29.98319144,-81.85609986,17390,329,,,"Clay, Florida, US",7931.512597,1.891891892
Florida,US,02/04/2021 4:20,26.11091986,-81.34687065,32637,498,,,"Collier, Florida, US",8479.301225,1.52587554
Florida,US,02/04/2021 4:20,30.22509788,-82.62160164,7858,162,,,"Columbia, Florida, US",10961.69405,2.061593281
Florida,US,02/04/2021 4:20,27.18677893,-81.80941373,4083,85,,,"DeSoto, Florida, US",10744.45409,2.081802596
Florida,US,02/04/2021 4:20,29.60631086,-83.15724673,1555,22,,,"Dixie, Florida, US",9241.649828,1.414790997
Florida,US,02/04/2021 4:20,30.33225875,-81.66976468,92715,1306,,,"Duval, Florida, US",9680.450637,1.408617807
Florida,US,02/04/2021 4:20,30.67652764,-87.37284571,34879,664,,,"Escambia, Florida, US",10957.35056,1.903724304
Florida,US,02/04/2021 4:20,29.45933576,-81.31508595,6697,96,,,"Flagler, Florida, US",5819.379394,1.433477677
Florida,US,02/04/2021 4:20,29.83791238,-84.82731662,1296,17,,,"Franklin, Florida, US",10688.65979,1.311728395
Florida,US,02/04/2021 4:20,30.57796289,-84.61915825,5541,90,,,"Gadsden, Florida, US",12135.34823,1.62425555
Florida,US,02/04/2021 4:20,29.72856978,-82.79880657,1491,38,,,"Gilchrist, Florida, US",8023.894091,2.548625084
Florida,US,02/04/2021 4:20,26.95635849,-81.18996211,925,19,,,"Glades, Florida, US",6697.559916,2.054054054
Florida,US,02/04/2021 4:20,29.93543004,-85.2427099,1917,42,,,"Gulf, Florida, US",14055.28265,2.190923318
Florida,US,02/04/2021 4:20,30.49673973,-82.94998918,1592,23,,,"Hamilton, Florida, US",11034.10036,1.444723618
Florida,US,02/04/2021 4:20,27.49293939,-81.80956574,2906,39,,,"Hardee, Florida, US",10788.13528,1.342050929
Florida,US,02/04/2021 4:20,26.55386945,-81.16469006,4470,77,,,"Hendry, Florida, US",10637.28523,1.722595078
Florida,US,02/04/2021 4:20,28.55364461,-82.42700204,12432,443,,,"Hernando, Florida, US",6410.891089,3.563384813
Florida,US,02/04/2021 4:20,27.34254618,-81.34071957,7685,321,,,"Highlands, Florida, US",7234.915883,4.17696812
Florida,US,02/04/2021 4:20,27.9276559,-82.32013172,122188,1615,,,"Hillsborough, Florida, US",8300.995674,1.321733722
Florida,US,02/04/2021 4:20,30.86747479,-85.81319222,2214,47,,,"Holmes, Florida, US",11286.12938,2.122854562
Florida,US,02/04/2021 4:20,27.69308961,-80.60556721,11738,282,,,"Indian River, Florida, US",7339.78227,2.40245357
Florida,US,02/04/2021 4:20,30.7954597,-85.21500423,6063,155,,,"Jackson, Florida, US",13062.86896,2.556490186
Florida,US,02/04/2021 4:20,30.43669112,-83.89442308,1432,24,,,"Jefferson, Florida, US",10051.94441,1.675977654
Florida,US,02/04/2021 4:20,29.98484137,-83.18166636,1606,25,,,"Lafayette, Florida, US",19069.10473,1.556662516
Florida,US,02/04/2021 4:20,28.76202069,-81.7125123,26776,607,,,"Lake, Florida, US",7293.567736,2.266955483
Florida,US,02/04/2021 4:20,26.58410348,-81.88399313,62902,921,,,"Lee, Florida, US",8162.973979,1.464182379
Florida,US,02/04/2021 4:20,30.45955727,-84.27491114,30345,305,,,"Leon, Florida, US",10336.12415,1.005107926
Florida,US,02/04/2021 4:20,29.31829741,-82.74007147,3112,44,,,"Levy, Florida, US",7498.253138,1.413881748
Florida,US,02/04/2021 4:20,30.23766008,-84.8829258,1055,16,,,"Liberty, Florida, US",12628.68087,1.516587678
Florida,US,02/04/2021 4:20,30.44396917,-83.47398594,2034,44,,,"Madison, Florida, US",10998.75629,2.163225172
Florida,US,02/04/2021 4:20,27.47196942,-82.31831044,34922,635,,,"Manatee, Florida, US",8660.071965,1.81833801
Florida,US,02/04/2021 4:20,29.21227113,-82.05803627,29105,920,,,"Marion, Florida, US",7961.343513,3.160968906
Florida,US,02/04/2021 4:20,27.0772071,-80.43109784,11405,303,,,"Martin, Florida, US",7083.850932,2.656729505
Florida,US,02/04/2021 4:20,25.6112362,-80.55170587,447042,5878,,,"Miami-Dade, Florida, US",16453.87826,1.31486527
Florida,US,02/04/2021 4:20,25.20904673,-81.07812416,6450,49,,,"Monroe, Florida, US",8689.443337,0.759689922
Florida,US,02/04/2021 4:20,30.61037141,-81.80297522,7984,122,,,"Nassau, Florida, US",9008.744711,1.528056112
Florida,US,02/04/2021 4:20,30.69143028,-86.59267105,19771,351,,,"Okaloosa, Florida, US",9381.791609,1.7753275
Florida,US,02/04/2021 4:20,27.3863362,-80.88944347,3760,85,,,"Okeechobee, Florida, US",8916.714096,2.260638298
Florida,US,02/04/2021 4:20,28.51367621,-81.31799498,124227,1189,,,"Orange, Florida, US",8915.054125,0.957118823
Florida,US,02/04/2021 4:20,28.06312234,-81.14882926,39766,487,,,"Osceola, Florida, US",10583.0723,1.224664286
Florida,US,02/04/2021 4:20,26.64676272,-80.46536002,132098,2653,,,"Palm Beach, Florida, US",8825.537658,2.008357432
Florida,US,02/04/2021 4:20,28.30810945,-82.40227529,36511,693,,,"Pasco, Florida, US",6591.063766,1.898058119
Florida,US,02/04/2021 4:20,27.93130349,-82.72239666,72557,1555,,,"Pinellas, Florida, US",7441.77412,2.143142633
Florida,US,02/04/2021 4:20,27.95027105,-81.69732947,61390,1260,,,"Polk, Florida, US",8470.191521,2.052451539
Florida,US,02/04/2021 4:20,29.60779729,-81.74230285,6049,135,,,"Putnam, Florida, US",8117.175024,2.231773847
Florida,US,02/04/2021 4:20,30.6934145,-87.02458128,17763,278,,,"Santa Rosa, Florida, US",9637.410275,1.565050949
Florida,US,02/04/2021 4:20,27.18546175,-82.33174248,29465,787,,,"Sarasota, Florida, US",6793.208866,2.670965552
Florida,US,02/04/2021 4:20,28.7158582,-81.24060348,30154,468,,,"Seminole, Florida, US",6390.915295,1.552032898
Florida,US,02/04/2021 4:20,29.90096506,-81.43589967,21217,203,,,"St. Johns, Florida, US",8016.337202,0.956779941
Florida,US,02/04/2021 4:20,27.37763908,-80.47106649,24060,589,,,"St. Lucie, Florida, US",7328.729778,2.44804655
Florida,US,02/04/2021 4:20,28.70181754,-82.0794267,8812,257,,,"Sumter, Florida, US",6654.5839,2.916477531
Florida,US,02/04/2021 4:20,30.19746066,-82.9909967,5222,135,,,"Suwannee, Florida, US",11756.7598,2.585216392
Florida,US,02/04/2021 4:20,30.04848048,-83.60445406,2694,45,,,"Taylor, Florida, US",12490.1479,1.670378619
Florida,US,02/04/2021 4:20,,,3568,0,,,"Unassigned, Florida, US",,0
Florida,US,02/04/2021 4:20,30.04412971,-82.37497443,1775,70,,,"Union, Florida, US",11649.27479,3.943661972
Florida,US,02/04/2021 4:20,29.05858895,-81.18263252,38413,717,,,"Volusia, Florida, US",6942.727424,1.866555593
Florida,US,02/04/2021 4:20,30.16548905,-84.39895211,3250,55,,,"Wakulla, Florida, US",9632.769199,1.692307692
Florida,US,02/04/2021 4:20,30.64204028,-86.16935664,7335,83,,,"Walton, Florida, US",9902.66096,1.131561009
Florida,US,02/04/2021 4:20,30.61359259,-85.66002461,2673,50,,,"Washington, Florida, US",10493.46367,1.870557426
Georgia,US,02/04/2021 4:20,31.74847232,-82.28909114,2259,68,,,"Appling, Georgia, US",12286.52235,3.010181496
Georgia,US,02/04/2021 4:20,31.29633502,-82.87545866,998,17,,,"Atkinson, Georgia, US",12222.90263,1.703406814
Georgia,US,02/04/2021 4:20,31.55456473,-82.45936528,1602,36,,,"Bacon, Georgia, US",14349.69545,2.247191011
Georgia,US,02/04/2021 4:20,31.32669878,-84.44218806,225,9,,,"Baker, Georgia, US",7406.188282,4
Georgia,US,02/04/2021 4:20,33.06882326,-83.24701748,4410,123,,,"Baldwin, Georgia, US",9824.014257,2.789115646
Georgia,US,02/04/2021 4:20,34.35607081,-83.49644388,1754,34,,,"Banks, Georgia, US",9119.267963,1.938426454
Georgia,US,02/04/2021 4:20,33.99148694,-83.71436292,9487,127,,,"Barrow, Georgia, US",11397.16482,1.338673975
Georgia,US,02/04/2021 4:20,34.23732119,-84.83887523,13971,215,,,"Bartow, Georgia, US",12967.56947,1.538902011
Georgia,US,02/04/2021 4:20,31.76095874,-83.22145359,2056,76,,,"Ben Hill, Georgia, US",12311.37725,3.696498054
Georgia,US,02/04/2021 4:20,31.27590016,-83.2252992,1792,41,,,"Berrien, Georgia, US",9238.542043,2.287946429
Georgia,US,02/04/2021 4:20,32.80904227,-83.70489165,15355,421,,,"Bibb, Georgia, US",10025.52903,2.741777923
Georgia,US,02/04/2021 4:20,32.43829035,-83.33035166,1428,50,,,"Bleckley, Georgia, US",11092.98532,3.50140056
Georgia,US,02/04/2021 4:20,31.19576557,-81.97743999,1572,34,,,"Brantley, Georgia, US",8226.490136,2.162849873
Georgia,US,02/04/2021 4:20,30.83922642,-83.58303423,1367,47,,,"Brooks, Georgia, US",8843.8895,3.438185808
Georgia,US,02/04/2021 4:20,32.00979311,-81.44002948,3452,36,,,"Bryan, Georgia, US",8711.232241,1.042873696
Georgia,US,02/04/2021 4:20,32.39577406,-81.74811421,6616,110,,,"Bulloch, Georgia, US",8310.72254,1.662636034
Georgia,US,02/04/2021 4:20,33.05917989,-81.99928721,2477,57,,,"Burke, Georgia, US",11066.43435,2.301170771
Georgia,US,02/04/2021 4:20,33.2830945,-83.9543504,2876,79,,,"Butts, Georgia, US",11533.52583,2.746870654
Georgia,US,02/04/2021 4:20,31.53169785,-84.62725131,576,14,,,"Calhoun, Georgia, US",9306.834707,2.430555556
Georgia,US,02/04/2021 4:20,30.92951916,-81.66601818,3839,32,,,"Camden, Georgia, US",7022.646618,0.833550404
Georgia,US,02/04/2021 4:20,32.40209349,-82.07702563,924,64,,,"Candler, Georgia, US",8553.179672,6.926406926
Georgia,US,02/04/2021 4:20,33.58138199,-85.07976677,10960,227,,,"Carroll, Georgia, US",9133.942263,2.071167883
Georgia,US,02/04/2021 4:20,34.89872298,-85.13757014,5907,66,,,"Catoosa, Georgia, US",8740.751702,1.117318436
Georgia,US,02/04/2021 4:20,30.78371028,-82.13951596,1338,30,,,"Charlton, Georgia, US",9991.039427,2.242152466
Georgia,US,02/04/2021 4:20,32.00043026,-81.12489526,22171,419,,,"Chatham, Georgia, US",7660.228725,1.889856118
Georgia,US,02/04/2021 4:20,32.34341231,-84.78809239,3533,14,,,"Chattahoochee, Georgia, US",32392.04181,0.396263798
Georgia,US,02/04/2021 4:20,34.47197698,-85.34535662,2694,67,,,"Chattooga, Georgia, US",10867.72359,2.487008166
Georgia,US,02/04/2021 4:20,34.24393976,-84.47431861,29576,300,,,"Cherokee, Georgia, US",11429.32222,1.014335948
Georgia,US,02/04/2021 4:20,33.95436462,-83.37124007,14607,135,,,"Clarke, Georgia, US",11382.28487,0.924214418
Georgia,US,02/04/2021 4:20,31.62221166,-84.97713865,236,3,,,"Clay, Georgia, US",8327.452364,1.271186441
Georgia,US,02/04/2021 4:20,33.54187245,-84.35594188,24795,429,,,"Clayton, Georgia, US",8484.000328,1.730187538
Georgia,US,02/04/2021 4:20,30.91395822,-82.70432472,938,26,,,"Clinch, Georgia, US",14173.4663,2.771855011
Georgia,US,02/04/2021 4:20,33.94243204,-84.5761255,74164,989,,,"Cobb, Georgia, US",9756.610945,1.333531093
Georgia,US,02/04/2021 4:20,31.54892966,-82.8549206,5236,165,,,"Coffee, Georgia, US",12099.92374,3.151260504
Georgia,US,02/04/2021 4:20,31.18810588,-83.7677946,4589,113,,,"Colquitt, Georgia, US",10063.59649,2.462410111
Georgia,US,02/04/2021 4:20,33.54534185,-82.263524,16261,196,,,"Columbia, Georgia, US",10376.22676,1.205337925
Georgia,US,02/04/2021 4:20,31.16068491,-83.42947229,1785,40,,,"Cook, Georgia, US",10335.8425,2.240896359
Georgia,US,02/04/2021 4:20,33.35334302,-84.76129976,13581,193,,,"Coweta, Georgia, US",9144.900309,1.421103012
Georgia,US,02/04/2021 4:20,32.71391813,-83.98061238,653,18,,,"Crawford, Georgia, US",5264.430829,2.756508423
Georgia,US,02/04/2021 4:20,31.92289565,-83.76811843,2019,73,,,"Crisp, Georgia, US",9024.673699,3.615651313
Georgia,US,02/04/2021 4:20,34.8549167,-85.50490424,1351,11,,,"Dade, Georgia, US",8382.973443,0.814211695
Georgia,US,02/04/2021 4:20,34.44244079,-84.16964071,2918,40,,,"Dawson, Georgia, US",11176.65083,1.370801919
Georgia,US,02/04/2021 4:20,33.76944049,-84.22396017,61413,939,,,"DeKalb, Georgia, US",8088.139424,1.528992233
Georgia,US,02/04/2021 4:20,30.87967778,-84.57619536,2839,67,,,"Decatur, Georgia, US",10752.15876,2.359985911
Georgia,US,02/04/2021 4:20,32.17265114,-83.16948926,2066,100,,,"Dodge, Georgia, US",10026.69255,4.840271055
Georgia,US,02/04/2021 4:20,32.15630737,-83.79746561,1056,43,,,"Dooly, Georgia, US",7886.48245,4.071969697
Georgia,US,02/04/2021 4:20,31.53328528,-84.21722377,7250,292,,,"Dougherty, Georgia, US",8242.757743,4.027586207
Georgia,US,02/04/2021 4:20,33.70291126,-84.77026156,14299,205,,,"Douglas, Georgia, US",9770.880739,1.43366669
Georgia,US,02/04/2021 4:20,31.32155345,-84.90255207,1153,46,,,"Early, Georgia, US",11315.01472,3.989592368
